ID_Trans;Data;ID_Loja;ID_Produto;ID_Cliente;UnidadesVendidas;ValorTotal;Promo
4079;14/01/2023;2;123009;90058;3;R$ 269,97;0
4080;14/01/2023;7;123010;90036;2;R$ 179,98;0
4081;14/01/2023;8;123005;90034;2;R$ 85,98;0
4082;14/01/2023;6;123007;90012;2;R$ 119,98;0
4083;14/01/2023;2;123005;90012;2;R$ 85,98;0
4084;14/01/2023;10;123001;90032;1;R$ 24,99;0
4085;14/01/2023;9;123004;90077;3;R$ 91,77;1
4086;14/01/2023;6;123003;90059;3;R$ 92,97;0
4087;14/01/2023;8;123008;90046;2;R$ 159,98;0
4088;14/01/2023;5;123005;90085;2;R$ 85,98;0
4089;14/01/2023;2;123010;90094;2;R$ 179,98;0
4090;14/01/2023;2;123011;90038;1;R$ 19,99;0
4091;15/01/2023;2;123009;90079;2;R$ 179,98;0
4092;15/01/2023;7;123002;90081;2;R$ 55,98;0
4093;15/01/2023;3;123011;90048;3;R$ 59,97;0
4094;15/01/2023;9;123007;90083;1;R$ 59,99;0
4095;15/01/2023;3;123002;90066;2;R$ 55,98;0
4096;15/01/2023;4;123010;90054;4;R$ 359,96;0
4097;15/01/2023;9;123010;90066;3;R$ 269,97;0
4098;15/01/2023;8;123002;90009;2;R$ 55,98;0
4099;15/01/2023;3;123003;90004;2;R$ 61,98;0
4100;15/01/2023;1;123001;90082;2;R$ 49,98;0
4101;15/01/2023;1;123004;90039;3;R$ 107,97;0
4102;15/01/2023;10;123010;90068;4;R$ 359,96;0
4103;15/01/2023;8;123010;90030;1;R$ 89,99;0
4104;15/01/2023;6;123001;90023;3;R$ 74,97;0
4105;15/01/2023;7;123003;90091;3;R$ 92,97;0
4106;15/01/2023;10;123006;90039;3;R$ 164,97;0
4107;15/01/2023;2;123003;90032;4;R$ 123,96;0
4108;15/01/2023;10;123011;90011;2;R$ 39,98;0
4109;15/01/2023;5;123006;90021;1;R$ 54,99;0
4110;15/01/2023;9;123011;90026;3;R$ 59,97;0
4111;15/01/2023;3;123003;90032;4;R$ 123,96;0
4112;16/01/2023;5;123008;90076;3;R$ 239,97;0
4113;16/01/2023;1;123004;90085;2;R$ 71,98;0
4114;16/01/2023;2;123002;90073;3;R$ 83,97;0
4115;16/01/2023;2;123006;90005;2;R$ 109,98;0
4116;16/01/2023;10;123003;90035;2;R$ 61,98;0
4117;16/01/2023;6;123005;90014;3;R$ 128,97;0
4118;16/01/2023;3;123005;90038;1;R$ 42,99;0
4119;16/01/2023;3;123004;90023;1;R$ 35,99;0
4120;16/01/2023;3;123010;90052;1;R$ 89,99;0
4121;16/01/2023;4;123009;90049;3;R$ 269,97;0
4122;16/01/2023;10;123003;90088;2;R$ 61,98;0
4123;16/01/2023;6;123001;90046;2;R$ 49,98;0
4124;16/01/2023;7;123005;90047;2;R$ 73,08;1
4125;16/01/2023;5;123007;90005;1;R$ 59,99;0
4126;16/01/2023;2;123003;90073;4;R$ 123,96;0
4127;16/01/2023;3;123005;90048;2;R$ 85,98;0
4128;16/01/2023;9;123009;90087;2;R$ 179,98;0
4129;17/01/2023;9;123002;90074;2;R$ 55,98;0
4130;17/01/2023;8;123006;90003;2;R$ 109,98;0
4131;17/01/2023;1;123004;90072;2;R$ 71,98;0
4132;17/01/2023;1;123004;90097;2;R$ 71,98;0
4133;17/01/2023;10;123009;90044;1;R$ 89,99;0
4134;17/01/2023;4;123007;90046;2;R$ 119,98;0
4135;17/01/2023;7;123004;90083;1;R$ 35,99;0
4136;17/01/2023;5;123004;90098;2;R$ 71,98;0
4137;17/01/2023;2;123009;90001;1;R$ 89,99;0
4138;17/01/2023;6;123006;90028;1;R$ 54,99;0
4139;17/01/2023;9;123007;90087;2;R$ 119,98;0
4140;17/01/2023;8;123010;90039;2;R$ 179,98;0
4141;17/01/2023;9;123011;90060;2;R$ 33,98;0
4142;17/01/2023;7;123002;90082;1;R$ 27,99;0
4143;17/01/2023;2;123003;90068;1;R$ 30,99;0
4144;17/01/2023;2;123007;90039;3;R$ 179,97;0
4145;17/01/2023;4;123005;90058;3;R$ 128,97;0
4146;18/01/2023;6;123002;90059;1;R$ 27,99;0
4147;19/01/2023;1;123006;90066;2;R$ 109,98;0
4148;19/01/2023;7;123005;90058;3;R$ 128,97;0
4149;19/01/2023;8;123009;90087;2;R$ 179,98;0
4150;19/01/2023;8;123001;90079;2;R$ 49,98;0
4151;20/01/2023;10;123003;90086;1;R$ 30,99;0
4152;21/01/2023;6;123004;90026;3;R$ 107,97;0
4153;21/01/2023;10;123008;90044;1;R$ 79,99;0
4154;21/01/2023;3;123006;90076;1;R$ 54,99;0
4155;21/01/2023;5;123004;90081;1;R$ 30,59;1
4156;21/01/2023;6;123001;90035;2;R$ 49,98;0
4157;22/01/2023;9;123010;90048;3;R$ 269,97;0
4158;22/01/2023;1;123003;90042;3;R$ 92,97;0
4159;22/01/2023;7;123003;90013;1;R$ 26,34;1
4160;23/01/2023;4;123006;90083;1;R$ 46,74;1
4161;23/01/2023;6;123004;90050;3;R$ 107,97;0
4162;23/01/2023;5;123003;90040;1;R$ 30,99;0
4163;23/01/2023;3;123005;90066;3;R$ 128,97;0
4164;23/01/2023;3;123001;90018;2;R$ 49,98;0
4165;23/01/2023;6;123007;90021;1;R$ 59,99;0
4166;23/01/2023;8;123004;90022;2;R$ 71,98;0
4167;23/01/2023;4;123006;90038;1;R$ 54,99;0
4168;23/01/2023;3;123009;90083;1;R$ 89,99;0
4169;23/01/2023;4;123007;90065;1;R$ 59,99;0
4170;23/01/2023;6;123009;90004;2;R$ 152,98;0
4171;23/01/2023;3;123003;90048;2;R$ 61,98;0
4172;23/01/2023;4;123008;90090;1;R$ 79,99;0
4173;23/01/2023;8;123010;90001;1;R$ 89,99;0
4174;23/01/2023;3;123002;90076;3;R$ 83,97;0
4175;23/01/2023;8;123010;90074;2;R$ 179,98;0
4176;23/01/2023;7;123005;90094;2;R$ 128,97;0
4177;23/01/2023;3;123007;90060;2;R$ 119,98;0
4178;23/01/2023;3;123002;90040;1;R$ 27,99;0
4179;23/01/2023;5;123010;90048;3;R$ 229,47;1
4180;23/01/2023;3;123002;90013;1;R$ 27,99;0
4181;23/01/2023;10;123008;90080;3;R$ 239,97;0
4182;23/01/2023;9;123005;90025;1;R$ 36,99;0
4183;23/01/2023;3;123002;90016;3;R$ 83,97;0
4184;23/01/2023;6;123002;90038;1;R$ 27,99;0
4185;23/01/2023;2;123008;90013;1;R$ 67,99;0
4186;23/01/2023;2;123002;90026;3;R$ 83,97;0
4187;23/01/2023;6;123011;90027;4;R$ 79,96;0
4188;23/01/2023;5;123002;90012;1;R$ 27,99;0
4189;23/01/2023;7;123001;90022;4;R$ 99,96;0
4190;23/01/2023;7;123005;90077;1;R$ 42,99;0
4191;24/01/2023;8;123005;90033;3;R$ 128,97;0
4192;24/01/2023;4;123004;90023;1;R$ 35,99;0
4193;24/01/2023;6;123010;90069;3;R$ 269,97;0
4194;25/01/2023;1;123010;90012;1;R$ 89,99;0
4195;25/01/2023;4;123009;90069;1;R$ 89,99;0
4196;25/01/2023;1;123006;90033;1;R$ 54,99;0
4197;25/01/2023;7;123006;90065;1;R$ 54,99;0
4198;25/01/2023;3;123002;90076;1;R$ 27,99;0
4199;25/01/2023;8;123008;90033;2;R$ 159,98;0
4200;25/01/2023;8;123009;90087;1;R$ 89,99;0
4201;25/01/2023;6;123005;90083;1;R$ 42,99;0
4202;25/01/2023;7;123003;90055;2;R$ 61,98;0
4203;25/01/2023;7;123009;90049;3;R$ 269,97;0
4204;26/01/2023;1;123007;90011;1;R$ 59,99;0
4205;26/01/2023;10;123009;90037;1;R$ 89,99;0
4206;26/01/2023;3;123006;90015;3;R$ 164,97;0
4207;26/01/2023;9;123003;90066;1;R$ 30,99;0
4208;26/01/2023;3;123010;90003;3;R$ 269,97;0
4209;26/01/2023;3;123005;90048;3;R$ 128,97;0
4210;26/01/2023;2;123007;90098;3;R$ 179,97;0
4211;26/01/2023;4;123007;90064;2;R$ 119,98;0
4212;26/01/2023;3;123004;90009;2;R$ 71,98;0
4213;27/01/2023;5;123010;90014;2;R$ 179,98;0
4214;27/01/2023;4;123008;90006;3;R$ 203,97;0
4215;27/01/2023;4;123004;90019;2;R$ 71,98;0
4216;27/01/2023;7;123010;90022;4;R$ 305,97;0
4217;27/01/2023;9;123002;90042;3;R$ 83,97;0
4218;28/01/2023;9;123001;90029;2;R$ 49,98;0
4219;28/01/2023;2;123008;90094;1;R$ 79,99;0
4220;28/01/2023;3;123001;90053;4;R$ 99,96;0
4221;28/01/2023;8;123008;90045;2;R$ 159,98;0
4222;28/01/2023;6;123002;90012;4;R$ 111,96;0
4223;29/01/2023;2;123007;90008;1;R$ 59,99;0
4224;30/01/2023;10;123009;90012;4;R$ 359,96;0
4225;30/01/2023;3;123008;90058;3;R$ 239,97;0
4226;30/01/2023;4;123003;90077;2;R$ 61,98;0
4227;30/01/2023;5;123009;90014;4;R$ 305,97;0
4228;30/01/2023;6;123002;90085;3;R$ 83,97;0
4229;30/01/2023;8;123003;90084;4;R$ 123,96;0
4230;30/01/2023;7;123007;90093;3;R$ 179,97;0
4231;31/01/2023;4;123006;90046;2;R$ 109,98;0
4232;31/01/2023;7;123006;90074;2;R$ 109,98;0
4233;31/01/2023;2;123009;90097;1;R$ 69,97;0
4234;31/01/2023;3;123006;90052;3;R$ 164,97;0
4235;31/01/2023;4;123003;90017;4;R$ 123,96;0
4236;31/01/2023;4;123005;90023;3;R$ 128,97;0
4237;31/01/2023;4;123004;90063;3;R$ 107,97;0
4238;31/01/2023;4;123011;90062;1;R$ 19,99;0
4239;31/01/2023;6;123003;90028;1;R$ 30,99;0
4240;31/01/2023;8;123010;90065;2;R$ 179,98;0
4241;31/01/2023;7;123008;90083;1;R$ 79,99;0
4242;31/01/2023;6;123002;90012;1;R$ 27,99;0
4243;31/01/2023;1;123002;90021;2;R$ 55,98;0
4244;31/01/2023;5;123007;90047;4;R$ 239,96;0
4245;31/01/2023;7;123003;90092;2;R$ 52,68;1
4246;31/01/2023;8;123008;90074;3;R$ 239,97;0
4247;31/01/2023;1;123002;90040;1;R$ 27,99;0
4248;31/01/2023;9;123007;90005;1;R$ 59,99;0
4249;31/01/2023;3;123002;90033;2;R$ 55,98;0
4250;31/01/2023;9;123004;90074;1;R$ 35,99;0
4251;31/01/2023;9;123002;90049;3;R$ 83,97;0
4252;31/01/2023;3;123003;90002;3;R$ 92,97;0
4253;31/01/2023;3;123009;90087;2;R$ 179,98;0
4254;31/01/2023;6;123002;90017;3;R$ 83,97;0
4255;31/01/2023;9;123001;90035;2;R$ 49,98;0
4256;01/02/2023;2;123007;90053;1;R$ 59,99;0
4257;01/02/2023;9;123001;90067;3;R$ 63,72;1
4258;01/02/2023;5;123007;90025;3;R$ 179,97;0
4259;02/02/2023;5;123011;90004;4;R$ 79,96;0
4260;02/02/2023;9;123007;90054;2;R$ 119,98;0
4261;02/02/2023;9;123004;90003;3;R$ 107,97;0
4262;02/02/2023;2;123004;90085;2;R$ 71,98;0
4263;02/02/2023;4;123004;90084;4;R$ 143,96;0
4264;02/02/2023;3;123001;90091;3;R$ 74,97;0
4265;02/02/2023;5;123005;90021;2;R$ 85,98;0
4266;02/02/2023;6;123009;90000;3;R$ 269,97;0
4267;02/02/2023;5;123003;90011;3;R$ 92,97;0
4268;02/02/2023;5;123006;90019;1;R$ 54,99;0
4269;02/02/2023;6;123006;90044;1;R$ 54,99;0
4270;02/02/2023;9;123009;90077;1;R$ 89,99;0
4271;02/02/2023;3;123010;90094;2;R$ 179,98;0
4272;02/02/2023;10;123008;90055;4;R$ 271,97;0
4273;02/02/2023;7;123006;90084;2;R$ 109,98;0
4274;02/02/2023;5;123002;90056;4;R$ 111,96;0
4275;02/02/2023;10;123011;90065;2;R$ 39,98;0
4276;02/02/2023;6;123007;90077;4;R$ 239,96;0
4277;02/02/2023;8;123005;90043;3;R$ 128,97;0
4278;02/02/2023;5;123010;90017;1;R$ 89,99;0
4279;02/02/2023;9;123007;90065;2;R$ 119,98;0
4280;02/02/2023;1;123006;90013;3;R$ 164,97;0
4281;02/02/2023;4;123008;90037;3;R$ 239,97;0
4282;02/02/2023;8;123010;90080;2;R$ 179,98;0
4283;02/02/2023;9;123003;90011;3;R$ 92,97;0
4284;02/02/2023;6;123007;90033;1;R$ 59,99;0
4285;02/02/2023;7;123006;90028;1;R$ 54,99;0
4286;02/02/2023;2;123007;90002;2;R$ 119,98;0
4287;02/02/2023;6;123004;90092;3;R$ 107,97;0
4288;02/02/2023;1;123004;90058;3;R$ 107,97;0
4289;02/02/2023;4;123006;90030;2;R$ 109,98;0
4290;02/02/2023;7;123010;90085;3;R$ 269,97;0
4291;02/02/2023;3;123005;90010;2;R$ 85,98;0
4292;02/02/2023;7;123010;90074;4;R$ 359,96;0
4293;02/02/2023;7;123009;90018;3;R$ 269,97;0
4294;02/02/2023;3;123008;90006;2;R$ 167,99;0
4295;02/02/2023;1;123007;90060;2;R$ 119,98;0
4296;02/02/2023;6;123009;90084;3;R$ 269,97;0
4297;02/02/2023;4;123003;90004;3;R$ 92,97;0
4298;02/02/2023;10;123002;90005;1;R$ 27,99;0
4299;02/02/2023;4;123004;90091;3;R$ 107,97;0
4300;02/02/2023;10;123003;90030;1;R$ 26,34;1
4301;02/02/2023;7;123011;90030;1;R$ 19,99;0
4302;02/02/2023;2;123008;90038;1;R$ 79,99;0
4303;02/02/2023;7;123010;90096;4;R$ 359,96;0
4304;02/02/2023;5;123007;90004;2;R$ 119,98;0
4305;02/02/2023;1;123008;90016;2;R$ 159,98;0
4306;02/02/2023;3;123001;90096;4;R$ 99,96;0
4307;02/02/2023;4;123005;90016;2;R$ 85,98;0
4308;02/02/2023;2;123003;90069;1;R$ 30,99;0
4309;02/02/2023;5;123002;90006;2;R$ 47,58;1
4310;02/02/2023;5;123008;90024;3;R$ 239,97;0
4311;02/02/2023;4;123002;90082;1;R$ 27,99;0
4312;02/02/2023;7;123009;90029;2;R$ 169,97;0
4313;02/02/2023;4;123010;90071;1;R$ 89,99;0
4314;03/02/2023;9;123004;90069;2;R$ 71,98;0
4315;03/02/2023;9;123010;90009;2;R$ 179,98;0
4316;03/02/2023;7;123006;90052;3;R$ 164,97;0
4317;03/02/2023;5;123010;90056;4;R$ 359,96;0
4318;03/02/2023;2;123011;90053;2;R$ 39,98;0
4319;03/02/2023;3;123010;90070;4;R$ 359,96;0
4320;03/02/2023;3;123009;90040;1;R$ 89,99;0
4321;03/02/2023;3;123004;90068;1;R$ 30,59;1
4322;03/02/2023;9;123003;90032;2;R$ 52,68;1
4323;03/02/2023;3;123002;90043;1;R$ 27,99;0
4324;03/02/2023;8;123006;90024;2;R$ 93,48;1
4325;03/02/2023;4;123002;90062;2;R$ 55,98;0
4326;03/02/2023;9;123002;90001;2;R$ 55,98;0
4327;03/02/2023;9;123005;90060;2;R$ 85,98;0
4328;03/02/2023;1;123011;90055;4;R$ 79,96;0
4329;03/02/2023;3;123010;90001;1;R$ 89,99;0
4330;03/02/2023;1;123009;90059;1;R$ 89,99;0
4331;03/02/2023;7;123005;90051;3;R$ 128,97;0
4332;03/02/2023;7;123009;90082;1;R$ 89,99;0
4333;03/02/2023;9;123004;90009;2;R$ 71,98;0
4334;03/02/2023;9;123002;90043;1;R$ 27,99;0
4335;03/02/2023;2;123001;90092;2;R$ 63,72;1
4336;03/02/2023;9;123011;90088;2;R$ 39,98;0
4337;03/02/2023;2;123008;90080;1;R$ 67,99;0
4338;03/02/2023;10;123010;90075;3;R$ 229,47;1
4339;03/02/2023;5;123005;90027;2;R$ 85,98;0
4340;03/02/2023;8;123006;90092;2;R$ 109,98;0
4341;03/02/2023;3;123001;90008;1;R$ 21,25;1
4342;03/02/2023;5;123009;90075;2;R$ 179,98;0
4343;03/02/2023;9;123006;90084;2;R$ 109,98;0
4344;03/02/2023;7;123008;90003;1;R$ 79,99;0
4345;03/02/2023;1;123008;90026;3;R$ 239,97;0
4346;03/02/2023;1;123006;90033;4;R$ 219,96;0
4347;03/02/2023;8;123009;90012;1;R$ 89,99;0
4348;03/02/2023;5;123011;90003;3;R$ 59,97;0
4349;03/02/2023;7;123008;90030;1;R$ 79,99;0
4350;03/02/2023;8;123011;90031;1;R$ 19,99;0
4351;03/02/2023;4;123005;90092;2;R$ 85,98;0
4352;03/02/2023;5;123009;90020;1;R$ 89,99;0
4353;03/02/2023;2;123005;90095;4;R$ 171,96;0
4354;03/02/2023;8;123008;90048;2;R$ 159,98;0
4355;03/02/2023;5;123007;90022;2;R$ 119,98;0
4356;03/02/2023;6;123008;90030;1;R$ 79,99;0
4357;03/02/2023;5;123006;90025;1;R$ 54,99;0
4358;03/02/2023;7;123004;90032;3;R$ 107,97;0
4359;03/02/2023;10;123004;90064;1;R$ 35,99;0
4360;03/02/2023;2;123011;90044;2;R$ 39,98;0
4361;03/02/2023;6;123006;90024;2;R$ 93,48;1
4362;03/02/2023;8;123003;90037;1;R$ 26,34;1
4363;03/02/2023;4;123010;90071;1;R$ 89,99;0
4364;03/02/2023;5;123001;90088;2;R$ 99,96;0
4365;03/02/2023;8;123011;90061;3;R$ 59,97;0
4366;03/02/2023;8;123008;90033;4;R$ 319,96;0
4367;03/02/2023;10;123009;90028;1;R$ 76,49;1
4368;04/02/2023;7;123011;90056;2;R$ 39,98;0
4369;04/02/2023;6;123008;90075;3;R$ 203,97;0
4370;04/02/2023;3;123010;90047;2;R$ 179,98;0
4371;05/02/2023;2;123005;90021;2;R$ 85,98;0
4372;05/02/2023;9;123009;90083;1;R$ 89,99;0
4373;05/02/2023;7;123005;90008;3;R$ 128,97;0
4374;05/02/2023;3;123001;90082;3;R$ 74,97;0
4375;05/02/2023;10;123002;90007;2;R$ 83,97;0
4376;05/02/2023;5;123005;90081;1;R$ 42,99;0
4377;05/02/2023;4;123003;90022;2;R$ 61,98;0
4378;05/02/2023;7;123001;90001;3;R$ 74,97;0
4379;05/02/2023;7;123006;90047;2;R$ 109,98;0
4380;05/02/2023;6;123001;90035;3;R$ 74,97;0
4381;06/02/2023;8;123006;90039;3;R$ 164,97;0
4382;06/02/2023;9;123010;90013;2;R$ 179,98;0
4383;07/02/2023;2;123005;90071;1;R$ 42,99;0
4384;07/02/2023;7;123003;90088;2;R$ 61,98;0
4385;07/02/2023;3;123005;90045;3;R$ 128,97;0
4386;07/02/2023;5;123003;90090;1;R$ 30,99;0
4387;07/02/2023;9;123006;90006;3;R$ 164,97;0
4388;07/02/2023;6;123006;90024;1;R$ 54,99;0
4389;08/02/2023;6;123001;90083;1;R$ 24,99;0
4390;09/02/2023;9;123005;90031;3;R$ 128,97;0
4391;10/02/2023;3;123006;90049;4;R$ 219,96;0
4392;11/02/2023;3;123009;90077;3;R$ 269,97;0
4393;11/02/2023;4;123005;90044;1;R$ 36,54;1
4394;11/02/2023;4;123006;90007;3;R$ 164,97;0
4395;11/02/2023;5;123007;90018;4;R$ 239,96;0
4396;11/02/2023;3;123009;90028;1;R$ 76,49;1
4397;11/02/2023;6;123005;90032;3;R$ 128,97;0
4398;11/02/2023;5;123004;90013;3;R$ 107,97;0
4399;11/02/2023;4;123005;90045;4;R$ 171,96;0
4400;11/02/2023;8;123008;90013;4;R$ 319,96;0
4401;11/02/2023;6;123002;90016;3;R$ 83,97;0
4402;11/02/2023;4;123006;90021;2;R$ 109,98;0
4403;11/02/2023;10;123007;90046;2;R$ 119,98;0
4404;11/02/2023;4;123004;90085;3;R$ 107,97;0
4405;11/02/2023;5;123007;90056;2;R$ 119,98;0
4406;11/02/2023;4;123003;90053;2;R$ 61,98;0
4407;11/02/2023;5;123004;90037;1;R$ 35,99;0
4408;11/02/2023;2;123010;90092;3;R$ 269,97;0
4409;11/02/2023;8;123006;90075;3;R$ 164,97;0
4410;11/02/2023;10;123004;90039;2;R$ 71,98;0
4411;11/02/2023;8;123010;90077;3;R$ 269,97;0
4412;11/02/2023;1;123001;90089;3;R$ 74,97;0
4413;11/02/2023;3;123005;90067;2;R$ 73,08;1
4414;11/02/2023;9;123009;90000;3;R$ 269,97;0
4415;11/02/2023;8;123008;90095;3;R$ 239,97;0
4416;11/02/2023;4;123005;90049;4;R$ 171,96;0
4417;11/02/2023;1;123002;90037;1;R$ 27,99;0
4418;11/02/2023;8;123005;90029;1;R$ 42,99;0
4419;11/02/2023;10;123002;90031;1;R$ 27,99;0
4420;11/02/2023;5;123002;90067;4;R$ 111,96;0
4421;11/02/2023;6;123008;90010;1;R$ 79,99;0
4422;11/02/2023;9;123011;90085;3;R$ 59,97;0
4423;11/02/2023;1;123007;90046;2;R$ 119,98;0
4424;11/02/2023;9;123006;90094;2;R$ 109,98;0
4425;11/02/2023;3;123011;90097;1;R$ 16,99;0
4426;11/02/2023;5;123001;90085;2;R$ 42,48;1
4427;11/02/2023;2;123006;90009;2;R$ 109,98;0
4428;11/02/2023;3;123011;90063;1;R$ 19,99;0
4429;11/02/2023;4;123009;90031;3;R$ 269,97;0
4430;11/02/2023;6;123004;90089;3;R$ 107,97;0
4431;11/02/2023;7;123003;90019;3;R$ 92,97;0
4432;11/02/2023;7;123003;90055;3;R$ 92,97;0
4433;11/02/2023;6;123009;90043;2;R$ 179,98;0
4434;11/02/2023;5;123004;90073;3;R$ 107,97;0
4435;11/02/2023;2;123005;90086;4;R$ 171,96;0
4436;11/02/2023;5;123010;90087;2;R$ 179,98;0
4437;11/02/2023;6;123003;90042;3;R$ 92,97;0
4438;11/02/2023;8;123001;90011;3;R$ 74,97;0
4439;11/02/2023;3;123010;90055;3;R$ 269,97;0
4440;11/02/2023;3;123004;90090;3;R$ 107,97;0
4441;11/02/2023;6;123009;90021;1;R$ 76,49;1
4442;11/02/2023;2;123002;90086;1;R$ 27,99;0
4443;12/02/2023;2;123007;90069;2;R$ 119,98;0
4444;12/02/2023;3;123005;90052;3;R$ 128,97;0
4445;12/02/2023;4;123010;90068;4;R$ 359,96;0
4446;12/02/2023;6;123009;90095;2;R$ 179,98;0
4447;12/02/2023;4;123005;90098;3;R$ 128,97;0
4448;12/02/2023;5;123003;90059;3;R$ 92,97;0
4449;12/02/2023;6;123002;90008;3;R$ 83,97;0
4450;12/02/2023;3;123004;90094;1;R$ 30,59;1
4451;12/02/2023;4;123007;90081;2;R$ 101,98;0
4452;12/02/2023;8;123005;90041;4;R$ 146,17;1
4453;13/02/2023;4;123003;90059;1;R$ 30,99;0
4454;13/02/2023;9;123010;90046;2;R$ 179,98;0
4455;14/02/2023;1;123007;90059;1;R$ 59,99;0
4456;14/02/2023;6;123009;90021;3;R$ 269,97;0
4457;14/02/2023;8;123008;90043;2;R$ 159,98;0
4458;14/02/2023;10;123008;90054;2;R$ 159,98;0
4459;14/02/2023;7;123011;90062;1;R$ 19,99;0
4460;14/02/2023;2;123004;90012;1;R$ 35,99;0
4461;14/02/2023;5;123007;90001;3;R$ 179,97;0
4462;14/02/2023;10;123005;90075;2;R$ 85,98;0
4463;14/02/2023;6;123002;90029;4;R$ 111,96;0
4464;14/02/2023;6;123005;90018;3;R$ 128,97;0
4465;14/02/2023;3;123001;90013;2;R$ 49,98;0
4466;14/02/2023;2;123005;90015;2;R$ 85,98;0
4467;14/02/2023;3;123004;90016;3;R$ 107,97;0
4468;14/02/2023;2;123003;90098;2;R$ 61,98;0
4469;14/02/2023;7;123004;90086;3;R$ 107,97;0
4470;15/02/2023;6;123007;90053;2;R$ 119,98;0
4471;15/02/2023;2;123002;90087;1;R$ 27,99;0
4472;16/02/2023;3;123003;90050;2;R$ 61,98;0
4473;17/02/2023;4;123003;90044;1;R$ 30,99;0
4474;17/02/2023;5;123007;90066;2;R$ 119,98;0
4475;17/02/2023;1;123002;90029;4;R$ 111,96;0
4476;18/02/2023;4;123010;90039;3;R$ 269,97;0
4477;18/02/2023;6;123003;90039;2;R$ 61,98;0
4478;18/02/2023;5;123008;90078;1;R$ 79,99;0
4479;19/02/2023;9;123009;90079;3;R$ 269,97;0
4480;19/02/2023;8;123004;90053;2;R$ 71,98;0
4481;19/02/2023;6;123001;90066;4;R$ 99,96;0
4482;19/02/2023;5;123011;90001;3;R$ 59,97;0
4483;19/02/2023;3;123007;90039;2;R$ 119,98;0
4484;19/02/2023;9;123006;90055;2;R$ 109,98;0
4485;19/02/2023;7;123002;90071;1;R$ 27,99;0
4486;19/02/2023;9;123008;90093;3;R$ 239,97;0
4487;19/02/2023;7;123003;90062;2;R$ 52,68;1
4488;19/02/2023;9;123004;90036;1;R$ 35,99;0
4489;19/02/2023;3;123001;90022;2;R$ 49,98;0
4490;19/02/2023;6;123002;90035;4;R$ 111,96;0
4491;19/02/2023;10;123003;90029;3;R$ 79,02;1
4492;19/02/2023;7;123002;90056;2;R$ 55,98;0
4493;19/02/2023;8;123008;90035;3;R$ 239,97;0
4494;19/02/2023;3;123001;90098;2;R$ 49,98;0
4495;19/02/2023;3;123004;90060;3;R$ 107,97;0
4496;19/02/2023;7;123003;90093;3;R$ 79,02;1
4497;19/02/2023;10;123003;90054;2;R$ 61,98;0
4498;19/02/2023;9;123010;90074;2;R$ 179,98;0
4499;19/02/2023;3;123006;90059;1;R$ 54,99;0
4500;19/02/2023;5;123010;90001;1;R$ 89,99;0
4501;19/02/2023;3;123008;90065;3;R$ 203,97;0
4502;19/02/2023;4;123010;90097;2;R$ 152,98;0
4503;19/02/2023;4;123011;90045;2;R$ 39,98;0
4504;19/02/2023;6;123008;90087;3;R$ 239,97;0
4505;19/02/2023;10;123003;90084;2;R$ 61,98;0
4506;19/02/2023;4;123006;90067;3;R$ 164,97;0
4507;19/02/2023;5;123009;90014;3;R$ 269,97;0
4508;19/02/2023;10;123007;90015;3;R$ 179,97;0
4509;19/02/2023;6;123003;90004;3;R$ 92,97;0
4510;19/02/2023;6;123011;90068;2;R$ 39,98;0
4511;20/02/2023;10;123006;90064;1;R$ 54,99;0
4512;20/02/2023;9;123004;90010;1;R$ 35,99;0
4513;20/02/2023;9;123001;90069;3;R$ 74,97;0
4514;20/02/2023;7;123007;90000;2;R$ 119,98;0
4515;20/02/2023;7;123004;90028;1;R$ 35,99;0
4516;21/02/2023;7;123002;90094;4;R$ 111,96;0
4517;21/02/2023;2;123003;90057;3;R$ 92,97;0
4518;21/02/2023;1;123006;90025;3;R$ 164,97;0
4519;21/02/2023;1;123001;90003;1;R$ 25,99;0
4520;22/02/2023;7;123002;90061;3;R$ 83,97;0
4521;22/02/2023;7;123008;90015;1;R$ 79,99;0
4522;22/02/2023;4;123003;90094;2;R$ 61,98;0
4523;22/02/2023;7;123007;90001;1;R$ 59,99;0
4524;22/02/2023;6;123004;90036;1;R$ 35,99;0
4525;22/02/2023;7;123001;90023;2;R$ 49,98;0
4526;22/02/2023;3;123006;90049;3;R$ 140,22;1
4527;22/02/2023;10;123006;90005;1;R$ 54,99;0
4528;22/02/2023;3;123008;90096;3;R$ 203,97;0
4529;22/02/2023;5;123002;90076;3;R$ 83,97;0
4530;22/02/2023;1;123002;90033;2;R$ 55,98;0
4531;22/02/2023;10;123007;90093;3;R$ 179,97;0
4532;22/02/2023;7;123002;90055;2;R$ 55,98;0
4533;22/02/2023;7;123010;90071;3;R$ 229,47;1
4534;22/02/2023;3;123010;90081;2;R$ 179,98;0
4535;22/02/2023;8;123008;90086;2;R$ 159,98;0
4536;22/02/2023;3;123005;90035;2;R$ 85,98;0
4537;22/02/2023;4;123009;90040;1;R$ 89,99;0
4538;23/02/2023;3;123007;90013;1;R$ 59,99;0
4539;23/02/2023;5;123008;90088;2;R$ 159,98;0
4540;23/02/2023;7;123001;90050;2;R$ 49,98;0
4541;23/02/2023;8;123005;90036;1;R$ 42,99;0
4542;23/02/2023;8;123011;90023;2;R$ 39,98;0
